162715|广发聚源债券(LOF)A|债券型|2022-09-16|1.1200|0.00|0.00|0.36|1.82|2.94|4.98|8.49|10.78|3.40|36.72|3|1|1|0.08|0||020,041|1|1|1000元|0.80%|0.08%|0.08%|1
675093|西部利得祥逸债券C|债券型|2022-09-16|1.0480|-0.01|0.09|0.42|1.82|3.42|5.66|11.57|12.86|3.54|16.59|3|0|1|0.00|0||041|1|1|10元||0.00%||
006191|华夏鼎通债券A|债券型|2022-09-16|1.0605|-0.03|-0.03|0.31|1.82|3.05|4.72|10.22|14.24|3.33|18.54|3|1|1|0.08|0||041|0|1|10元|0.80%|0.08%|0.08%|1
006036|中融恒惠纯债C|债券型|2022-09-16|1.0945|-0.03|-0.04|0.20|1.82|3.52|5.09|8.67|13.33|3.60|16.66|0|0|1|0.00|0||041|1|4|10元||0.00%||
011658|汇添富中高等级信用债A|债券型|2022-09-16|1.0461|0.00|0.02|0.28|1.82|3.10|4.29|||3.40|4.61|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
013379|方正富邦稳裕纯债C|债券型|2022-09-16|1.0411|-0.03|-0.07|0.36|1.82|2.47||||2.78|4.11|0|0|1|0.00|0||041|0|4|---||0.00%||
000801|中金纯债A|债券型|2022-09-16|1.2286|0.01|0.03|0.25|1.81|3.29|5.50|7.87|10.98|3.98|35.60|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
003156|招商招悦纯债A|债券型|2022-09-16|1.0338|-0.03|0.01|0.27|1.81|3.49|5.39|12.01|16.25|3.41|33.66|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
010603|长城中债5-10年国开债指数A|债券型|2022-09-16|1.0369|-0.06|-0.11|0.18|1.81|2.81|3.51|||2.70|3.69|3|1|1|0.04|0||041,050,051,053|1|1|10元|0.40%|0.04%|0.04%|1
002382|东海祥瑞C|债券型|2022-09-16|1.0828|0.00|0.04|0.32|1.80|2.10|2.37|-5.24|0.73|2.00|8.28|0|0|1|0.00|0||041|0|4|---||0.00%||
010604|长城中债5-10年国开债指数C|债券型|2022-09-16|1.0344|-0.05|-0.11|0.20|1.80|2.76|3.27|||2.51|3.44|3|0|1|0.00|0||041,050,051,053|1|1|10元||0.00%||
485019|工银信用纯债债券B|债券型|2022-09-16|1.2866|0.02|0.09|0.32|1.79|3.51|3.16|2.55|6.09|4.03|32.78|3|0|1|0.00|0||041|1|1|10元|0.00%|0.00%|0.00%|0
006422|嘉合磐稳纯债A|债券型|2022-09-16|1.0495|-0.01|0.01|0.33|1.79|2.89|4.01|8.26|9.64|3.12|15.45|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
007562|景顺长城景泰纯利债券|债券型|2022-09-16|1.1184|-0.09|-0.10|0.18|1.79|3.80|6.79|14.56||3.87|16.50|3|1|1|0.08|0||041|0|1|100元|0.80%|0.08%|0.08%|1
008340|华富中债-安徽信用债A|债券型|2022-09-16|1.0463|-0.01|0.04|0.29|1.79|3.64|5.82|10.66||4.39|10.82|3|1|1|0.05|0||041,050,051,054|1|1|10元|0.50%|0.05%|0.05%|1
