013800|财通安裕30天持有期中短债C|债券型|2022-09-19|1.0224|0.02|0.09|0.25|1.20|2.12|||||2.24|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
970108|东海海鑫双悦3个月持有C|债券型|2022-09-19|1.0295|0.04|0.10|0.25|1.07|2.04||||2.86|2.95|3|0|1|0.00|0||042,073|1|1|500元||0.00%||
014476|山西证券90天滚动持有短债A|债券型|2022-09-19|1.0336|0.02|0.09|0.25|1.14|2.56|||||3.36|3|1|1|0.03|0||042,073|1|1|10元|0.30%|0.03%|0.03%|1
014195|泰信添利30天持有债券发起式A|债券型|2022-09-19|1.0202|0.01|0.06|0.25|0.92|2.02|||||2.02|3|1|1|0.03|0||042,073,080|0|1|10元|0.30%|0.03%|0.03%|1
014924|天弘优利短债发起A|债券型|2022-09-19|1.0113|0.03|0.07|0.25|0.79||||||1.13|3|1|1|0.02|0||042,080|1|1|10元|0.20%|0.02%|0.02%|1
006389|金鹰添祥中短债A|债券型|2022-09-19|1.0318|0.02|0.09|0.24|0.77|1.74|3.47|7.94|10.99|2.31|16.06|3|1|1|0.03|0||042|1|1|10元|0.30%|0.03%|0.03%|1
013839|中银恒嘉60天滚动持有短债C|债券型|2022-09-19|1.0268|0.01|0.05|0.24|0.95|1.83||||2.55|2.68|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
013965|达诚定海双月享60天滚动持有短债C|债券型|2022-09-19|1.0153|0.02|0.09|0.24|0.91||||||1.53|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
014196|泰信添利30天持有债券发起式C|债券型|2022-09-19|1.0185|0.02|0.07|0.24|0.88|1.85|||||1.85|3|0|1|0.00|0||042,073,080|0|1|10元||0.00%||
014925|天弘优利短债发起C|债券型|2022-09-19|1.0106|0.02|0.07|0.24|0.74||||||1.06|3|0|1|0.00|0||042,080|1|1|10元||0.00%||
970098|东证融汇鑫享30天滚动持有中短债A|债券型|2022-09-19|1.0507|0.01|0.07|0.24|1.19|2.90||||3.93|4.70|3|1|1|0.03|0||042,073|0|1|10元|0.30%|0.03%|0.03%|1
014748|西部利得季季稳90天滚动持有债券A|债券型|2022-09-19|1.0182|0.00|0.04|0.24|1.27||||||1.82|3|1|1|0.02|0||042,073|1|1|10元|0.20%|0.02%|0.02%|1
015354|长城鑫享90天滚动持有中短债A|债券型|2022-09-19|1.0092|0.01|-0.05|0.24|||||||0.91|3|1|1|0.04|0||042,073|1|1|10元|0.40%|0.04%|0.04%|1
110050|易方达安和中短债C|债券型|2022-09-19|1.0454|0.00|0.02|0.23|1.05|1.65|2.66|||2.01|4.54|3|0|1|0.00|0||042|0|1|10元|0.00%|0.00%|0.00%|0
004907|长安泓沣中短债债券A|债券型|2022-09-19|1.2651|0.02|0.08|0.23|1.39|1.90|4.26|6.77|11.06|3.13|27.72|3|1|1|0.04|0||042|1|1|10元|0.40%|0.04%|0.04%|1
013236|长信30天滚动持有债券A|债券型|2022-09-19|1.0453|-0.01|0.04|0.23|0.81|1.78|4.54|||2.96|4.53|3|1|1|0.02|0||042,073|1|1|10元|0.20%|0.02%|0.02%|1
008746|财通多利债券A|债券型|2022-09-19|1.0633|0.02|0.07|0.23|1.05|2.24|4.43|6.32||3.09|6.33|3|1|1|0.08|0||042|1|1|10元|0.80%|0.08%|0.08%|1
013863|财通多利债券C|债券型|2022-09-19|1.0378|0.02|0.07|0.23|1.02|2.18||||3.04|3.78|3|0|1|0.00|0||042|1|1|10元||0.00%||
013822|南方月月享30天滚动持有债券发起A|债券型|2022-09-19|1.0264|0.02|0.08|0.23|1.02|1.66||||2.41|2.64|3|1|1|0.04|0||042,073,080|0|1|10元|0.40%|0.04%|0.04%|1
970097|东证融汇禧悦90天滚动持有中短债C|债券型|2022-09-19|1.0420|0.01|0.06|0.23|1.23|2.75||||3.94|4.19|3|0|1|0.00|0||042,073|0|1|10元||0.00%||
014477|山西证券90天滚动持有短债C|债券型|2022-09-19|1.0322|0.01|0.09|0.23|1.09|2.46|||||3.22|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
010577|汇安永福90天持有中短债A|债券型|2022-09-19|1.0098|0.00|0.14|0.23|0.96||||||1.28|3|1|1|0.03|0||042,073|1|1|10元|0.30%|0.03%|0.03%|1
015832|永赢宏泰短债A|债券型|2022-09-19|1.0063|0.02|0.05|0.23|||||||0.63|3|1|1|0.01|0||042|1|1|10元|0.10%|0.01%|0.01%|1
016140|汇添富稳瑞30天滚动持有中短债A|债券型|2022-09-19|1.0034|0.01|0.03|0.23|||||||0.34|3|1|1|0.01|0||042,073|1|1|10元|0.10%|0.01%|0.01%|1
015355|长城鑫享90天滚动持有中短债C|债券型|2022-09-19|1.0090|0.02|-0.05|0.23|||||||0.89|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
000504|中信建投景和中短债C|债券型|2022-09-19|1.0593|-0.05|0.06|0.22|1.10|1.99|3.13|6.32|8.36|2.44|34.87|3|0|1|0.00|0||042|1|1|10元||0.00%||
006390|金鹰添祥中短债C|债券型|2022-09-19|1.0206|0.01|0.07|0.22|0.70|1.60|3.21|7.40|10.17|2.13|14.92|3|0|1|0.00|0||042|1|1|10元||0.00%||
006677|中银稳汇短债债券A|债券型|2022-09-19|1.0931|0.02|0.07|0.22|1.00|2.29|2.95|6.54|9.17|2.37|12.20|3|1|1|0.03|0||042|1|1|10元|0.30%|0.03%|0.03%|1
006806|西部利得添盈短债债券A|债券型|2022-09-19|1.0427|0.01|0.07|0.22|0.92|1.78|2.79|3.17|4.36|2.27|5.30|3|1|1|0.01|0||042|1|1|10元|0.10%|0.01%|0.01%|1
970099|东证融汇鑫享30天滚动持有中短债C|债券型|2022-09-19|1.0448|0.01|0.07|0.22|1.14|2.78||||3.77|4.42|3|0|1|0.00|0||042,073|0|1|10元||0.00%||
013823|南方月月享30天滚动持有债券发起C|债券型|2022-09-19|1.0247|0.02|0.08|0.22|0.97|1.57||||2.27|2.47|3|0|1|0.00|0||042,073,080|0|1|10元||0.00%||
010578|汇安永福90天持有中短债C|债券型|2022-09-19|1.0091|0.00|0.14|0.22|0.91||||||1.21|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
014749|西部利得季季稳90天滚动持有债券C|债券型|2022-09-19|1.0173|0.00|0.02|0.22|1.21||||||1.73|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
015404|嘉实90天滚动持有短债A|债券型|2022-09-19|1.0092|0.01|0.04|0.22|0.91||||||0.91|3|1|1|0.04|0||042,073|1|1|10元|0.40%|0.04%|0.04%|1
016141|汇添富稳瑞30天滚动持有中短债C|债券型|2022-09-19|1.0031|0.01|0.02|0.22|||||||0.31|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
015833|永赢宏泰短债C|债券型|2022-09-19|1.0060|0.01|0.04|0.22|||||||0.60|3|0|1|0.00|0||042|1|1|10元||0.00%||
004908|长安泓沣中短债债券C|债券型|2022-09-19|1.2543|0.01|0.07|0.21|1.34|1.82|4.10|6.43|10.53|3.02|26.64|0|0|1|0.00|0||042|0|4|10元||0.00%||
006807|西部利得添盈短债债券C|债券型|2022-09-19|1.0422|0.00|0.06|0.21|0.89|1.74|1.77|2.11|3.33|2.22|4.22|3|0|1|0.00|0||042|1|1|500万||0.00%||
006808|西部利得添盈短债债券E|债券型|2022-09-19|1.0437|0.01|0.06|0.21|0.85|1.66|2.52|2.59|3.52|2.07|4.37|3|0|1|0.00|0||042|1|1|10元||0.00%||
013237|长信30天滚动持有债券C|债券型|2022-09-19|1.0432|-0.02|0.04|0.21|0.75|1.67|4.34|||2.81|4.32|3|0|1|0.00|0||042,073|1|1|10元||0.00%||
013536|鹏华稳华90天滚动持有债券A|债券型|2022-09-19|1.0358|0.01|0.04|0.21|1.44|2.26||||2.98|3.58|3|1|1|0.04|0||042,073|1|1|10元|0.40%|0.04%|0.04%|1
